id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
25324358,"The Small room Aka ""The Affordable room""",20672298,Ikem,,Hyde Park,42.26412,-71.1215,Private room,25,5,8,2019-3-5,0.46,2,0
25326962,"Clean, comfy room with excellent location@1",183805757,Claire,,East Boston,42.36791,-71.03804,Private room,80,2,121,2019-11-5,6.67,4,8
25328440,"Clean, comfy room with excellent location@2",183805757,Claire,,East Boston,42.36927,-71.038,Private room,80,2,121,2019-11-5,6.69,4,42
25347070,Cozy room in Allston,62457579,David,,Allston,42.35985,-71.13527,Private room,56,1,0,,,2,0
25350460,Modern 2 Bed & 1 Bath Apt @Kendall Sq,28749942,Renata,,West End,42.36229,-71.07039,Entire home/apt,299,1,2,2018-8-8,0.11,8,199
25382635,Cozy Room at Kendall Square,28749942,Renata,,West End,42.36205,-71.06919,Private room,159,1,76,2019-10-31,4.2,8,202
25382895,Modern Room @ Kendall Square/MIT,28749942,Renata,,Beacon Hill,42.36064,-71.07003,Private room,159,1,51,2019-10-27,3.04,8,200
25416313,"Newly renovated, Best Location CENTER of Boston",156053359,Ken,,Dorchester,42.29193,-71.06638,Private room,50,21,7,2019-8-27,0.41,8,358
25429787,Sunny 1920's flat amid parks and cafés: 2 rooms,191880,Fabien,,Jamaica Plain,42.3155,-71.1127,Private room,100,2,5,2019-11-10,3.66,1,67
25445876,Entire Apartment - 3 BD/LV/KT/1Bth 整套独立公寓/3睡房/1�?108778022,Ye,,West Roxbury,42.2734,-71.14957,Entire home/apt,150,1,25,2019-8-21,1.55,5,169,
25449773,Large Airy Home in Ideal Jamaica Plain Location,13922362,Jaime,,Jamaica Plain,42.31791,-71.1102,Entire home/apt,255,3,1,2018-6-30,0.06,1,138
25451239,Spacious 1BR condo in prime South Boston location!,191977172,Andrew,,South Boston,42.33654,-71.0468,Entire home/apt,150,1,8,2018-8-13,0.46,1,0
25455523,Deluxe Family Home Pondside JP,12150111,A And L,,Jamaica Plain,42.31238,-71.11762,Entire home/apt,575,3,3,2019-5-20,0.21,3,18
25466363,Pet Friendly - Private 1 Bedroom in Boston!,154824537,Shivam,,Brighton,42.34443,-71.1441,Private room,90,7,0,,,1,0
25475789,New Private Bedroom w/ Private Bath!,192277512,Bharti,,Dorchester,42.32197,-71.06041,Private room,100,1,17,2019-10-27,0.96,2,90
25476466,RIVER LOCATION AND CITY VIEWS-SAFE CITY LOCATION!,9529655,Suzanne,,Fenway,42.35063,-71.09571,Entire home/apt,198,31,0,,,4,356
25484272,Comfy Apartment for Boston Visitors,160510889,Owen,,Brighton,42.34481,-71.14448,Private room,42,1,13,2018-8-18,0.74,1,0
25486049,Luxury Studio in the heart of the City,19416675,Marzieh,,Fenway,42.345,-71.08793,Entire home/apt,198,3,3,2018-9-20,0.19,1,0
25520363,A true “home away from home�?4842537,Haim,,Brighton,42.34543,-71.13703,Entire home/apt,255,1,44,2019-10-27,2.48,1,146,
25549750,"Huge, beautiful 4BR+ home, downtown location",3887707,Emily,,Roxbury,42.32158,-71.09196,Private room,200,2,6,2019-8-27,0.34,2,0
25576444,SouthEnd Eagles Nest,34719298,Michael,,South End,42.34105,-71.07793,Entire home/apt,175,2,51,2019-11-10,2.88,1,57
25585713,"FAMILY FRIENDLY,  park adjacent, spacious JP home",449295,Dorothy & Seth,,Jamaica Plain,42.31009,-71.09879,Entire home/apt,75,2,12,2019-10-13,0.68,3,1
25612878,JP Cozy Room,192858533,Gavin,,Jamaica Plain,42.31946,-71.10999,Private room,200,1,2,2018-6-15,0.11,1,173
25634482,4 Bedrooms Private Apt. Walk to Red Line,43544288,Susan,,Dorchester,42.28401,-71.07088,Entire home/apt,52,1,0,,,24,175
25680611,Cozy Room on Cul de Sac,56392214,,,Jamaica Plain,42.30482,-71.1167,Private room,80,2,32,2019-10-29,1.85,1,161
25685344,43' Motor Yacht in Boston Harbor,316958,Maria,,Charlestown,42.37191,-71.04987,Entire home/apt,300,2,12,2019-8-25,0.71,1,215
25741105,2 bedroom with private bath in Southie!,99396351,Nick,,South Boston,42.33338,-71.05473,Private room,150,1,14,2019-9-7,0.91,2,86
25748121,"Bedroom-Queen bed, Walk to T, Free WiFi&Parking",43544288,Susan,,Dorchester,42.28373,-71.07154,Private room,49,1,24,2019-11-5,1.36,24,365
25770647,"Naturally Lit, Modern Loft in Heart of Downtown!",1911807,Kelly & Chris,,Downtown,42.35625,-71.06199,Entire home/apt,225,2,84,2019-11-17,4.76,2,226
25775084,Comfortable & Convenient in Boston w Free Parking!,62852803,Tina,,West Roxbury,42.28234,-71.168,Private room,75,1,26,2019-8-11,1.47,1,365
25785557,Jamaica Plain Area Boston/ Stony Brook Room 3 of 5,12521814,Nav,,Jamaica Plain,42.31538,-71.10318,Private room,68,1,11,2019-11-2,0.69,17,358
25787225,"Private Bedroom, 2 twin beds. Walk to Red Line T",43544288,Susan,,Dorchester,42.28441,-71.07228,Private room,49,1,26,2019-9-1,1.46,24,365
25787914,"Queen & Double Beds, Walk to Red Line T",43544288,Susan,,Dorchester,42.2841,-71.07043,Private room,60,1,18,2019-10-8,1.09,24,365
25804129,Walk to Fanueil Hall: 4 Bed / 2.5 Bath plus Patio!,8118901,Amanda,,Charlestown,42.37561,-71.06109,Entire home/apt,700,4,12,2019-9-8,0.71,1,166
25809288,Private room1/Large Living RM/Eat in KC/Queen BD,108778022,Ye,,West Roxbury,42.27546,-71.14956,Private room,55,1,22,2019-7-12,1.25,5,0
25812148,Private room2//Large LV/1BT/Eat in KC/Full BD,108778022,Ye,,West Roxbury,42.27532,-71.15006,Private room,50,1,15,2019-7-16,0.85,5,0
25813086,Private room 3/LR//Eat in KC/2 Twin BDs/,108778022,Ye,,West Roxbury,42.27544,-71.14902,Private room,50,1,13,2018-8-31,0.73,5,0
25814695,"Retreat into Beauty, Peace, and Light",8899748,One,,Roslindale,42.27083,-71.13147,Private room,37,2,41,2018-12-24,2.32,1,0
25817486,"Bedroom-Queen Bed, Near Red Line T, Free WiFi",43544288,Susan,,Dorchester,42.2838,-71.07063,Private room,39,1,16,2019-11-4,0.92,24,361
25837184,"Loft in Back Bay w/pool, gym, concierge",19957302,Lu,,Fenway,42.34504,-71.08915,Entire home/apt,200,3,2,2019-3-16,0.12,1,0
25910396,The Relaxing Room,187707739,Yehuda,,Allston,42.35379,-71.13755,Private room,77,2,10,2018-9-16,0.59,6,169
25913476,Luxury Condo Downtown Boston Sleeps 10 3 Full Bath,18943326,Nicole,,South Boston,42.32918,-71.05571,Entire home/apt,369,3,62,2019-11-3,3.86,1,192
25913742,The Elegant Way,187707739,Yehuda,,Allston,42.35342,-71.13648,Private room,82,2,21,2019-2-25,1.2,6,169
25913993,Spacious & Luxury Room,187707739,Yehuda,,Allston,42.35178,-71.13588,Private room,112,1,8,2018-11-30,0.47,6,169
25914231,Life Is Beautiful,187707739,Yehuda,,Allston,42.35401,-71.13649,Private room,65,2,14,2018-11-23,0.8,6,169
25914450,Lovely Day,187707739,Yehuda,,Allston,42.35376,-71.13733,Private room,65,2,19,2018-12-1,1.09,6,169
25914637,Romantic Mind,187707739,Yehuda,,Allston,42.35221,-71.13742,Private room,69,2,21,2018-11-12,1.2,6,169
25916566,Entire apt in Boston neighborhood of Brighton,167944204,Gary,,Brighton,42.35037,-71.16497,Entire home/apt,150,1,109,2019-11-3,6.3,2,35
25933888,BOSTON LOFT/Large  2BED By Logan Airport&Train,9073339,Elisangela,,East Boston,42.37999,-71.0357,Entire home/apt,300,1,55,2019-11-17,3.33,3,325
25936605,BEAUTIFUL STUDIO RIGHT NEXT TO THE STATE HOUSE!,5259356,Anna,,Downtown,42.35926,-71.06206,Entire home/apt,99,28,30,2019-6-29,1.8,1,168
25947332,Affluent 3 Bedroom 3 Bath Condo Downtown Boston,152237835,Sabrina,,South Boston,42.34347,-71.05902,Entire home/apt,325,3,59,2019-11-2,3.53,1,195
25971732,One Bedroom in Boston's Back Bay Neighborhood #110,18202088,Luxurious,,Back Bay,42.3454,-71.07992,Entire home/apt,296,2,0,,,18,0
25975436,Stay in a GoLocal American-Made Suite in Back Bay!,18202088,Luxurious,,Back Bay,42.34643,-71.0794,Entire home/apt,287,5,1,2018-10-4,0.07,18,0
26005227,Heart of the South End!  Reviews on 2nd listing!,432317,Julie,,South End,42.34544,-71.06909,Entire home/apt,95,2,2,2018-11-17,0.14,2,0
26012594,⭐Holiday fun 9beds Prkg min 2 Downtown/Convention,25203946,Eder,,Dorchester,42.30953,-71.06248,Entire home/apt,267,2,21,2019-11-11,1.27,18,362
26031821,"Great Studio @ TD Garden, MGH, MIT & Downtown",133407298,Florencia,,Downtown,42.36532,-71.06337,Entire home/apt,159,1,122,2019-11-6,7.01,10,48
26038867,✪Villa5 2beds 4m to Dowtown stepsto T w/freeprk�?25203946,Eder,,Dorchester,42.30969,-71.06207,Private room,65,2,23,2019-10-27,1.34,18,345,
26051186,�?double min to Fenway/D-Town near train freeprkg,25203946,Eder,,Dorchester,42.30945,-71.06168,Private room,59,2,19,2019-10-20,1.09,18,345
26052117,✪Sunny King w/Smartv 4m to City stepsto T freeprk�?25203946,Eder,,Dorchester,42.31113,-71.06199,Private room,73,2,19,2019-11-3,1.13,18,267,
26052303,Private Master Bedroom in Boston!,174069518,Eric,,South Boston Waterfront,42.34799,-71.04923,Private room,99,1,6,2019-3-1,0.38,3,0
26060933,Sonder | Boston Common | Dashing 2BR,12243051,Sonder,,Chinatown,42.35155,-71.06278,Entire home/apt,207,2,3,2019-11-3,0.92,189,74
26062023,Sonder | Boston Common | Peaceful 2BR,12243051,Sonder,,Downtown,42.35108,-71.06325,Entire home/apt,203,2,19,2019-10-14,1.16,189,60
26064461,Beacon Hill Studio - Free Subway Pass Included,44948848,Sean,,Beacon Hill,42.35979,-71.06642,Entire home/apt,199,1,98,2019-11-4,5.7,1,4
26065119,Historic Brownstone Studio in Fenway/Kenmore,193253036,Eric,,Fenway,42.35098,-71.0966,Entire home/apt,130,1,6,2018-7-24,0.35,1,0
26066073,✪Spacious King mins to train Fenway/D-Town freeprk,25203946,Eder,,Dorchester,42.31081,-71.06179,Private room,60,2,25,2019-11-3,1.45,18,362
26066238,✪Double mins to Fenway/D-Town steps 2train freeprk,25203946,Eder,,Dorchester,42.31106,-71.06359,Private room,47,2,13,2019-10-28,0.81,18,345
26074516,Clarita's Place 6,148305529,Clara M,,Brighton,42.35834,-71.14238,Private room,75,1,37,2019-10-21,2.24,6,179
26102579,Lovely Executive Studio in East Boston,18202088,Luxurious,,East Boston,42.36803,-71.03993,Entire home/apt,186,1,7,2019-4-29,0.48,18,23
26104302,Studio Apartment at East Pier Near Water,18202088,Luxurious,,East Boston,42.36762,-71.04014,Entire home/apt,186,1,1,2019-5-20,0.16,18,22
26104687,Lovely Studio Apartment at East Pier,18202088,Luxurious,,East Boston,42.36611,-71.04082,Entire home/apt,186,2,7,2019-11-4,0.8,18,15
26105250,Studio Apartment at East Boston Pier Near Water,18202088,Luxurious,,East Boston,42.36698,-71.04061,Entire home/apt,186,2,7,2019-9-18,0.44,18,23
26105589,Accessible Studio Just Miles From Logan Airport,18202088,Luxurious,,East Boston,42.36773,-71.04123,Entire home/apt,186,2,2,2018-9-2,0.13,18,23
26108847,Cozy Studio Apartment at East Pier EB117,18202088,Luxurious,,East Boston,42.36741,-71.04162,Entire home/apt,186,1,4,2019-8-17,0.58,18,22
26109078,Executive Studio in East Boston,18202088,Luxurious,,East Boston,42.36631,-71.04109,Entire home/apt,186,1,4,2019-5-27,0.5,18,37
26109200,Lovely Executive Studio in East Boston EB2-29,18202088,Luxurious,,East Boston,42.36833,-71.04153,Entire home/apt,186,1,4,2019-6-15,0.51,18,13
26109264,Beautiful Executive Studio in East Boston EB2-31,18202088,Luxurious,,East Boston,42.36823,-71.04193,Entire home/apt,186,20,0,,,18,15
26122149,Downtown Boston Medical 2BRApt Near Boston Common!,163251048,Jen,,Dorchester,42.28774,-71.07044,Entire home/apt,299,3,0,,,55,348
26127318,RIVER AND CITY VIEWS! Walk Everywhere.  LOCATION!,9529655,Suzanne,,Fenway,42.35079,-71.09388,Entire home/apt,235,31,1,2018-8-15,0.06,4,318
26130049,SIMPLICITY IN THE CITY Near Airport & DownTown!,196414856,S,,East Boston,42.37211,-71.03456,Private room,64,31,52,2019-6-7,3.04,1,90
26130154,"Spacious Boston Bedroom, Free Parking, next to T!",196415169,Josh & Whitney,,Mission Hill,42.32803,-71.10666,Private room,50,2,41,2019-11-3,2.52,1,3
26130187,"North End One bedroom, Freedom Trail 1 min walk",38997,Michelle,,North End,42.36452,-71.05414,Entire home/apt,179,33,1,2019-6-1,0.17,11,365
26131758,Nice Executive Studio in East Boston EB2-33,18202088,Luxurious,,East Boston,42.36772,-71.04121,Entire home/apt,186,1,0,,,18,21
26132354,Wonderful Studio In East Boston EB2-37,18202088,Luxurious,,East Boston,42.36843,-71.04131,Entire home/apt,186,1,0,,,18,22
26132457,Charming and cozy private bedroom in Artist House,186813303,Daniel And Maya,,Jamaica Plain,42.31397,-71.09798,Private room,60,1,26,2019-3-3,1.51,1,0
26132566,Cozy Studio In East Boston EB2-39,18202088,Luxurious,,East Boston,42.36791,-71.04008,Entire home/apt,186,1,1,2019-10-20,0.91,18,23
26138090,Comfortable room in Dorchester (#1),188413439,Hilson,,Dorchester,42.3065,-71.06666,Private room,65,2,55,2019-11-11,3.3,4,86
26157305,Entire Home Boston,183403925,Kim,,Roslindale,42.27223,-71.12335,Entire home/apt,164,2,52,2019-11-6,3.08,1,352
26160905,"PRIVATE,COZY, CLEAN-1 BEDROOM APT",196631266,Nakeisha,,Dorchester,42.28954,-71.07624,Entire home/apt,125,28,91,2019-11-10,5.31,2,43
26163695,Bina’s Home away from Home 3,153568352,Sabina & Frederick,,Mattapan,42.27869,-71.08685,Private room,85,1,65,2019-10-29,4.35,5,160
26198494,South End Studio w/ patio next to Back Bay Station,196904819,David,,Back Bay,42.34789,-71.07424,Entire home/apt,500,1,11,2019-11-20,8.68,2,65
26200803,Cozy and Spacious  Apartment Near Downtown Boston,196695287,Mina,,Dorchester,42.30421,-71.06304,Entire home/apt,139,2,38,2019-8-22,2.28,6,0
26214081,Beacon Hill Two Bedroom,4020046,Krysti,,Beacon Hill,42.35946,-71.06416,Entire home/apt,220,3,4,2018-8-28,0.24,4,0
26223565,W24--2 twin beds Bedroom. Walk to Red Line T,43544288,Susan,,Dorchester,42.28444,-71.07179,Private room,48,1,18,2019-11-4,1.05,24,365
26235532,4A BU Med Ctr/NEU/HCC/south end sunny cozy room,41932249,Ann,,Roxbury,42.33634,-71.07786,Private room,77,1,31,2019-8-17,1.94,19,0
26246423,"Spacious Apt W/ Private Decks in Boston, JP",52165995,Brian,,Jamaica Plain,42.31195,-71.10121,Entire home/apt,150,3,7,2018-10-8,0.42,1,0
26252951,Southie Home | Walk to Beach | with Patio,110658696,Victoria,,South Boston,42.3336,-71.04942,Private room,100,1,58,2019-11-3,3.41,1,69
26276722,Summer Sublet in the South End,10701411,Courtney,,South End,42.34214,-71.08156,Private room,55,60,4,2018-8-12,0.24,1,0
26280370,Boston Commons Condos 2BD/2BA 3,8534462,Corp Condos & Apts,,Downtown,42.35428,-71.06057,Entire home/apt,400,2,7,2019-1-24,0.48,132,329
26280467,Boston Commons Condos 2BD/2BA 2,8534462,Corp Condos & Apts,,Downtown,42.35397,-71.06075,Entire home/apt,400,2,9,2018-12-3,0.54,132,343
26280557,Boston Commons Condos 2BD/2BA 4,8534462,Corp Condos & Apts,,Downtown,42.35469,-71.06118,Entire home/apt,400,2,6,2019-10-2,0.37,132,346
26299440,"Bright, luxe, modern 3/2.5 JP townhome + roofdeck!",558997,Jancy,,Jamaica Plain,42.30545,-71.11336,Entire home/apt,325,4,5,2019-7-7,0.31,2,0
26333739,"Classy, Cozy South End Unit",119265681,Maude,,South End,42.34357,-71.07022,Entire home/apt,250,29,43,2019-10-21,2.93,2,112
26360101,H-kingdom | Smart Home | Cozy renovated,73201898,Hanqing,,East Boston,42.38931,-70.99595,Private room,86,2,52,2019-10-30,3.13,1,338
26361101,One Bedroom in the heart of Back Bay #307,18202088,Luxurious,,Back Bay,42.34677,-71.07839,Entire home/apt,289,3,7,2019-5-24,0.48,18,0
26361743,2 Bedroom in Boston's Back Bay! #203,18202088,Luxurious,,Back Bay,42.34647,-71.0781,Entire home/apt,289,2,4,2019-6-1,0.25,18,0
26363898,(HB) Downtown Loft! Spacious and Comfortable!,21184200,Airbnb,,Downtown,42.35697,-71.05249,Entire home/apt,175,1,37,2019-10-13,2.23,17,25
26366385,Spacious bedroom in Dorchester (#2),188413439,Hilson,,Dorchester,42.30585,-71.06705,Private room,48,1,67,2019-11-11,4,4,89
26366570,Twin bedroom in Dorchester (#3),188413439,Hilson,,Dorchester,42.30661,-71.06706,Private room,48,2,95,2019-11-18,5.69,4,55
26367912,Newly Renovated Loft Apartment in Back Bay/Fenway,10766236,Colby,,Fenway,42.34531,-71.089,Private room,97,1,1,2018-8-9,0.06,1,0
26369295,Cozy bedroom in Dorchester (#4),188413439,Hilson,,Dorchester,42.30726,-71.06658,Private room,48,1,107,2019-11-17,6.46,4,69
26393530,CIAO,30911871,Erica,,South Boston Waterfront,42.35396,-71.0457,Entire home/apt,1000,1,0,,,1,90
26395595,Separate entrance in-law suite in heart of JP,145681148,Marianne,,Jamaica Plain,42.30567,-71.11628,Entire home/apt,90,1,68,2019-11-10,4.11,2,27
26418311,Comfortable Living Room Near Everything,39730545,Vincent,,South End,42.34493,-71.06691,Hotel room,150,1,33,2019-10-27,2.17,2,90
26419561,Feel at home in a good vibes place,39624537,Janette,,Allston,42.35256,-71.1297,Private room,100,1,6,2019-11-10,0.36,2,0
26422402,1 Bedroom Apartment in Beautiful Victorian,3843462,Eric,,Dorchester,42.29206,-71.04994,Entire home/apt,100,2,42,2019-11-17,3.04,2,95
26423316,Charming Convenience (10 min T ride into Downtown),198679236,Maria,,Dorchester,42.31573,-71.05801,Private room,73,1,94,2019-11-3,5.71,2,238
26429376,"Private room, 5 mins to Airport & Train Station",17658696,Stephen,,East Boston,42.37408,-71.0339,Private room,60,1,61,2019-8-25,4.02,1,0
26450816,Sonder | Albany | Desirable 2BR,12243051,Sonder,,South End,42.33646,-71.06985,Entire home/apt,184,2,10,2019-9-8,0.6,189,278
26452180,Sonder | Albany | Beautiful 2BR,12243051,Sonder,,South End,42.33773,-71.06796,Entire home/apt,184,2,25,2019-10-16,1.51,189,262
26453232,Modern Parkside Smart Home,30732884,Jeffery,,Dorchester,42.29078,-71.06551,Entire home/apt,150,32,2,2019-8-16,0.31,1,322
26463536,Victorian Boston Home,27005374,Nancy,,Dorchester,42.28714,-71.06967,Entire home/apt,65,91,4,2019-10-23,0.27,1,212
26471620,Shared Room by a Shopping Center 2.1,78962454,Micah,,Roxbury,42.31868,-71.08154,Shared room,26,28,26,2019-7-10,1.58,35,0
26472055,Shared Room by a Shopping Center 2.2,78962454,Micah,,Roxbury,42.31756,-71.08059,Shared room,26,28,21,2019-8-10,1.27,35,31
26472289,Shared Room by a Shopping Center 3.1,78962454,Micah,,Roxbury,42.31894,-71.08065,Shared room,26,28,26,2019-8-4,1.56,35,0
26473739,Shared Room by a Shopping Center 3.2,78962454,Micah,,Roxbury,42.31667,-71.0818,Shared room,26,28,22,2019-7-28,1.33,35,0
26473862,Private Room by a Shopping Center 4.1 & 4.2,78962454,Micah,,Roxbury,42.31853,-71.08226,Private room,46,28,25,2019-10-28,1.5,35,0
26502776,Beacon Hill Penthouse★New Luxury Renovation�? Star,59234220,Lara,,Beacon Hill,42.35752,-71.07121,Entire home/apt,189,2,15,2019-4-18,0.95,8,0
26528105,★Super Prime Location★Full Luxury★Postcard Perfect,59234220,Lara,,Beacon Hill,42.35767,-71.06973,Entire home/apt,149,28,22,2019-5-5,1.39,8,0
26528944,Private Living Room in Downtown,76001610,Sophia,,Downtown,42.35501,-71.0628,Private room,200,2,5,2019-2-3,0.35,3,0
26532751,"SUMMER STAY, GREAT for Intern students/business",156053359,Ken,,Dorchester,42.2901,-71.06848,Private room,45,21,3,2019-7-25,0.21,8,179
26631986,Historic Getaway in Charlestown,97401883,Jake,,Charlestown,42.37479,-71.05755,Entire home/apt,15,2,32,2019-11-2,1.98,1,62
26632411,"Spectacular Downtown 2 Bdroom, 2 Balcony Penthouse",47784474,Jonathan,,West End,42.36424,-71.06419,Entire home/apt,250,2,29,2018-12-23,1.88,1,0
26640934,Private room&bathroom. 20min to Center of Boston,188582312,Dania,,West Roxbury,42.28448,-71.16078,Private room,45,1,82,2019-11-10,5.15,1,133
26655662,"Cozy Room (10 min T ride to Downton, Boston)",198679236,Maria,,Dorchester,42.31563,-71.05704,Private room,63,1,84,2019-11-17,5.09,2,231
26656189,Single Family House in heart of South Boston,21538402,Kayla,,South Boston,42.33379,-71.04728,Entire home/apt,399,2,7,2019-6-12,0.42,1,355
26660947,Sonder | Albany | Welcoming 1BR,12243051,Sonder,,South End,42.33802,-71.06796,Entire home/apt,128,2,11,2019-11-3,0.74,189,251
26661682,Sonder | Albany | Lovely 2BR,12243051,Sonder,,South End,42.33688,-71.068,Entire home/apt,184,2,11,2019-11-4,0.7,189,282
26662386,Sonder | Albany | Tranquil 2BR,12243051,Sonder,,South End,42.33664,-71.06782,Entire home/apt,185,2,12,2019-11-3,0.8,189,275
26662613,Sonder | Albany | Sun-Filled 2BR,12243051,Sonder,,South End,42.33605,-71.069,Entire home/apt,184,2,10,2019-11-2,0.66,189,278
26685504,Steps to Jamaica Pond / Emerald Necklace (Boston),33556473,Anita,,Jamaica Plain,42.32242,-71.11532,Entire home/apt,199,1,4,2018-8-8,0.24,1,0
26719839,Spacious Two Bedroom Apartment. Free Parking &Wifi,200926376,Blerina,,Roxbury,42.31169,-71.08825,Entire home/apt,79,1,175,2019-11-15,10.56,1,75
26720531,"Bedroom-Queen&Twin, Walk to T Free WiFi&Parking",43544288,Susan,,Dorchester,42.28294,-71.07032,Private room,50,1,14,2019-11-2,0.84,24,365
26748319,Sonder | Boston Common | Timeless 2BR,12243051,Sonder,,Downtown,42.35125,-71.06357,Entire home/apt,208,2,19,2019-10-27,1.35,189,83
26748656,South End Apartment - Best location in the city!,3294478,Christina,,South End,42.34582,-71.07437,Entire home/apt,165,2,0,,,1,77
26750505,#201 Boston Private AC Twin BR 免费咖啡 禁烟,105851798,Anne,,Dorchester,42.30935,-71.0659,Private room,45,28,19,2019-9-21,1.2,20,331
26753806,5�?Couples Flat in Gaslight District + Parking,11410590,Nika & Tony,,Charlestown,42.37508,-71.06278,Entire home/apt,125,1,79,2019-11-11,4.92,4,127
26759283,Boston Commons Condos 1BD 1,8534462,Corp Condos & Apts,,Downtown,42.35233,-71.06468,Entire home/apt,199,2,5,2018-10-24,0.3,132,217
26778454,"JP this WINTER, Two Bedroom, MONTHLY Discounts!",43613912,Drew,,Jamaica Plain,42.30617,-71.10549,Entire home/apt,125,31,3,2019-8-10,0.2,3,164
26778714,Spacious with Views & Charm in Historic Brownstone,5430185,Laura And Olivia,,South End,42.34361,-71.07353,Entire home/apt,195,2,17,2019-11-11,1.52,7,171
26783190,East Boston - Jeffries Point  Entire Guest Suite,25545738,Cynthia,,East Boston,42.36562,-71.0318,Entire home/apt,120,2,19,2019-11-10,1.17,1,0
26786129,TOP Floor 2 Bd w/Elevator & Views on Freedom Trail,133896701,David,,North End,42.36283,-71.05464,Entire home/apt,275,2,90,2019-11-3,5.45,4,7
26787311,A Friend’s Place,189401481,Donalyn,,Dorchester,42.29658,-71.08253,Private room,50,1,144,2019-10-26,8.69,3,103
26787436,"Nice Room w/ Queen bed, Walk to Red Line T",43544288,Susan,,Dorchester,42.28264,-71.07097,Private room,48,1,20,2019-10-25,1.21,24,361
26828892,Shelly's Swan Room,139072570,Lance And Shelly,,East Boston,42.38241,-71.02251,Private room,70,1,158,2019-11-4,9.63,5,265
26832145,Convention Center Convenience - 2BR -Beats a Hotel,174069518,Eric,,South Boston Waterfront,42.3494,-71.04815,Entire home/apt,450,1,9,2019-5-15,0.57,3,0
26835422,The Best Private Bedroom Above Boston!,174069518,Eric,,South Boston Waterfront,42.34957,-71.04926,Private room,200,1,93,2019-6-1,5.65,3,0
26835473,Magnificent Medical 1BR Apt at Mass General!!,163251048,Jen,,West End,42.36502,-71.0686,Entire home/apt,249,3,2,2019-1-29,0.2,55,184
26847026,Spacious & Elegant Boston Apartment,196695287,Mina,,Dorchester,42.30411,-71.06482,Entire home/apt,191,2,21,2019-8-10,1.59,6,0
26849307,Apartment near transit/free parking/self check-in,201935605,Sherwin,,Hyde Park,42.25048,-71.11604,Entire home/apt,120,30,35,2019-10-20,2.18,7,179
26849309,Cozy Apt near transit/free parking/self check-in,201935605,Sherwin,,Hyde Park,42.24987,-71.11754,Entire home/apt,85,30,42,2019-8-3,2.63,7,140
26868598,Two bedroom that’s great for a family with kids!,163359051,Chad,,Brighton,42.34165,-71.14831,Entire home/apt,225,4,1,2018-7-24,0.06,1,0
26878627,Luxury Cozy Apartment in Boston,180797333,Natalie,,Back Bay,42.34602,-71.08611,Private room,249,1,0,,,1,0
26879063,Boston Apartment,31891783,Aly,,East Boston,42.36962,-71.03733,Entire home/apt,111,3,0,,,1,0
26885536,Backbay/Downtown studio sized space,25911903,Esha,,Back Bay,42.34319,-71.08217,Private room,30,14,18,2019-8-31,1.13,3,131
26893347,�?0 min to Downtown�?202301643,Pinar&Kubra,,South Boston,42.33,-71.05863,Private room,45,1,75,2019-11-1,5.1,2,187,
26893801,Art Room (Near Subway - 2 stops from downtown),202301643,Pinar&Kubra,,South Boston,42.33138,-71.05696,Private room,74,1,81,2019-11-3,5.46,2,0
26894212,Sunny JP Home  - walk to everything!,25546494,Liz,,Jamaica Plain,42.32159,-71.10985,Entire home/apt,225,3,4,2018-10-22,0.26,1,0
26957838,Updated 3 Bedroom Home in Boston with Parking!,114490249,Amara,,Roxbury,42.32026,-71.07634,Entire home/apt,150,1,4,2018-9-30,0.26,1,0
26987642,Sunny Spot on St Botolph!,76545076,Taylor,,Back Bay,42.34407,-71.08115,Entire home/apt,200,1,56,2019-10-13,3.55,13,0
26997440,4D - south end/BU Med/NEU/Haynes Convention,41932249,Ann,,Roxbury,42.33695,-71.0786,Private room,80,1,48,2019-9-1,2.93,19,0
27046444,Modern  Condo - Great neighborhood and location!,25606684,Lori,,South Boston,42.33409,-71.0357,Entire home/apt,129,7,2,2019-4-1,0.24,1,74
27074605,COLLEGE STUDENTS are welcome 3 MINS walk to train,156053359,Ken,,Dorchester,42.29107,-71.06637,Private room,45,21,3,2019-8-31,0.46,8,178
27076618,Eat - Sleep - Explore - All newly renovated,117861820,Kevin,,Brighton,42.35753,-71.14345,Entire home/apt,235,1,91,2019-11-3,5.66,4,23
27082052,In-Law apartment-walking distance to Longwood Area,80053882,Sherri,,Jamaica Plain,42.32221,-71.11501,Private room,75,2,23,2019-5-30,1.42,2,0
27104136,Brand new room with FREE breakfast and parking,188551199,Olga,,Dorchester,42.32608,-71.05827,Private room,239,1,30,2019-10-13,1.89,7,350
27112752,2BR Ideally Located Top Floor Brownstone Condo,53212424,Jason,,Brighton,42.33557,-71.14956,Entire home/apt,109,2,14,2019-7-10,1.91,1,10
27128200,New room with a great location and FREE breakfast,188551199,Olga,,Dorchester,42.32821,-71.05983,Private room,229,1,9,2019-9-7,0.57,7,357
27134793,"Single Room Near Airport, I-93, Silver Line T",42698490,Monica,,Roxbury,42.33009,-71.08189,Private room,64,1,49,2019-11-2,3.03,2,0
27158560,Private Room & Bathroom short walk to BCEC!,42530911,Eda,,South Boston,42.33212,-71.03885,Private room,128,1,44,2019-11-18,2.77,1,139
